Country/Region,date,value
China,2/26/20,2
China,2/26/20,5
China,2/26/20,6
China,2/26/20,12
China,2/26/20,19
China,2/26/20,2
China,2/26/20,2615
China,2/26/20,4
China,2/26/20,0
China,2/26/20,0
China,2/26/20,1
China,2/26/20,1
China,2/26/20,1
China,2/26/20,0
China,2/26/20,0
China,2/26/20,0
China,2/26/20,1
China,2/26/20,6
China,2/26/20,3
China,2/26/20,0
China,2/26/20,3
China,2/26/20,3
China,2/26/20,0
China,2/26/20,2
China,2/26/20,2
China,2/26/20,1
Colombia,2/26/20,0
Congo (Brazzaville),2/26/20,0
Congo (Kinshasa),2/26/20,0
Costa Rica,2/26/20,0
Cote d'Ivoire,2/26/20,0
Croatia,2/26/20,0
Diamond Princess,2/26/20,4
Cuba,2/26/20,0
Cyprus,2/26/20,0
Czechia,2/26/20,0
Denmark,2/26/20,0
Denmark,2/26/20,0
Denmark,2/26/20,0
Djibouti,2/26/20,0
Dominican Republic,2/26/20,0
Ecuador,2/26/20,0
Egypt,2/26/20,0
El Salvador,2/26/20,0
Equatorial Guinea,2/26/20,0
Eritrea,2/26/20,0
Estonia,2/26/20,0
Eswatini,2/26/20,0
Ethiopia,2/26/20,0
Fiji,2/26/20,0
Finland,2/26/20,0
France,2/26/20,0
France,2/26/20,0
France,2/26/20,0
France,2/26/20,0
France,2/26/20,0
France,2/26/20,0
France,2/26/20,0
France,2/26/20,0
France,2/26/20,0
France,2/26/20,2
Gabon,2/26/20,0
Gambia,2/26/20,0
Georgia,2/26/20,0
Germany,2/26/20,0
Ghana,2/26/20,0
Greece,2/26/20,0
Guatemala,2/26/20,0
Guinea,2/26/20,0
Guyana,2/26/20,0
Haiti,2/26/20,0
Holy See,2/26/20,0
Honduras,2/26/20,0
Hungary,2/26/20,0
Iceland,2/26/20,0
India,2/26/20,0
Indonesia,2/26/20,0
Iran,2/26/20,19
Iraq,2/26/20,0
Ireland,2/26/20,0
Israel,2/26/20,0
Italy,2/26/20,12
Jamaica,2/26/20,0
Japan,2/26/20,2
Jordan,2/26/20,0
Kazakhstan,2/26/20,0
Kenya,2/26/20,0
"Korea, South",2/26/20,12
Kuwait,2/26/20,0
Kyrgyzstan,2/26/20,0
Latvia,2/26/20,0
Lebanon,2/26/20,0
Liberia,2/26/20,0
Liechtenstein,2/26/20,0
Lithuania,2/26/20,0
Luxembourg,2/26/20,0
Madagascar,2/26/20,0
Malaysia,2/26/20,0
Maldives,2/26/20,0
Malta,2/26/20,0
Mauritania,2/26/20,0
Mauritius,2/26/20,0
Mexico,2/26/20,0
Moldova,2/26/20,0
Monaco,2/26/20,0
Mongolia,2/26/20,0
Montenegro,2/26/20,0
Morocco,2/26/20,0
Namibia,2/26/20,0
Nepal,2/26/20,0
Netherlands,2/26/20,0
Netherlands,2/26/20,0
Netherlands,2/26/20,0
Netherlands,2/26/20,0
New Zealand,2/26/20,0
Nicaragua,2/26/20,0
Niger,2/26/20,0
Nigeria,2/26/20,0
North Macedonia,2/26/20,0
Norway,2/26/20,0
Oman,2/26/20,0
Pakistan,2/26/20,0
Panama,2/26/20,0
Papua New Guinea,2/26/20,0
Paraguay,2/26/20,0
Peru,2/26/20,0
Philippines,2/26/20,1
Poland,2/26/20,0
Portugal,2/26/20,0
Qatar,2/26/20,0
Romania,2/26/20,0
Russia,2/26/20,0
Rwanda,2/26/20,0
Saint Lucia,2/26/20,0
Saint Vincent and the Grenadines,2/26/20,0
San Marino,2/26/20,0
Saudi Arabia,2/26/20,0
Senegal,2/26/20,0
Serbia,2/26/20,0
Seychelles,2/26/20,0
Singapore,2/26/20,0
Slovakia,2/26/20,0
Slovenia,2/26/20,0
Somalia,2/26/20,0
South Africa,2/26/20,0
Spain,2/26/20,0
Sri Lanka,2/26/20,0
Sudan,2/26/20,0
Suriname,2/26/20,0
Sweden,2/26/20,0
Switzerland,2/26/20,0
Taiwan*,2/26/20,1
Tanzania,2/26/20,0
Thailand,2/26/20,0
Togo,2/26/20,0
Trinidad and Tobago,2/26/20,0
Tunisia,2/26/20,0
Turkey,2/26/20,0
Uganda,2/26/20,0
Ukraine,2/26/20,0
United Arab Emirates,2/26/20,0
United Kingdom,2/26/20,0
United Kingdom,2/26/20,0
United Kingdom,2/26/20,0
United Kingdom,2/26/20,0
United Kingdom,2/26/20,0
United Kingdom,2/26/20,0
United Kingdom,2/26/20,0
Uruguay,2/26/20,0
US,2/26/20,0
Uzbekistan,2/26/20,0
Venezuela,2/26/20,0
Vietnam,2/26/20,0
Zambia,2/26/20,0
Zimbabwe,2/26/20,0
Canada,2/26/20,0
Dominica,2/26/20,0
Grenada,2/26/20,0
Mozambique,2/26/20,0
Syria,2/26/20,0
Timor-Leste,2/26/20,0
Belize,2/26/20,0
Canada,2/26/20,0
Laos,2/26/20,0
Libya,2/26/20,0
West Bank and Gaza,2/26/20,0
Guinea-Bissau,2/26/20,0
Mali,2/26/20,0
Saint Kitts and Nevis,2/26/20,0
Afghanistan,2/27/20,0
Albania,2/27/20,0
Algeria,2/27/20,0
Andorra,2/27/20,0
Angola,2/27/20,0
Antigua and Barbuda,2/27/20,0
Argentina,2/27/20,0
Armenia,2/27/20,0
Australia,2/27/20,0
Australia,2/27/20,0
Australia,2/27/20,0
Australia,2/27/20,0
Australia,2/27/20,0
Australia,2/27/20,0
Australia,2/27/20,0
Australia,2/27/20,0
Austria,2/27/20,0
Azerbaijan,2/27/20,0
Bahamas,2/27/20,0
Bahrain,2/27/20,0
Bangladesh,2/27/20,0
Barbados,2/27/20,0
Belarus,2/27/20,0
Belgium,2/27/20,0
Benin,2/27/20,0
Bhutan,2/27/20,0
Bolivia,2/27/20,0
Bosnia and Herzegovina,2/27/20,0
Brazil,2/27/20,0
Brunei,2/27/20,0
Bulgaria,2/27/20,0
Burkina Faso,2/27/20,0
Cabo Verde,2/27/20,0
Cambodia,2/27/20,0
Cameroon,2/27/20,0
Canada,2/27/20,0
Canada,2/27/20,0
Canada,2/27/20,0
Canada,2/27/20,0
Canada,2/27/20,0
Canada,2/27/20,0
Canada,2/27/20,0
Canada,2/27/20,0
Canada,2/27/20,0
Canada,2/27/20,0
Canada,2/27/20,0
Central African Republic,2/27/20,0
Chad,2/27/20,0
Chile,2/27/20,0
China,2/27/20,6
China,2/27/20,5
China,2/27/20,6
China,2/27/20,1
China,2/27/20,2
China,2/27/20,7
China,2/27/20,2
China,2/27/20,2
China,2/27/20,5
China,2/27/20,6
China,2/27/20,13
China,2/27/20,20
China,2/27/20,2
China,2/27/20,2641
China,2/27/20,4
China,2/27/20,0
China,2/27/20,0
China,2/27/20,1
China,2/27/20,1
China,2/27/20,1
China,2/27/20,0
China,2/27/20,0
China,2/27/20,0
China,2/27/20,1
China,2/27/20,6
China,2/27/20,3
China,2/27/20,0
China,2/27/20,3
China,2/27/20,3
China,2/27/20,0
China,2/27/20,2
China,2/27/20,2
China,2/27/20,1
Colombia,2/27/20,0
Congo (Brazzaville),2/27/20,0
Congo (Kinshasa),2/27/20,0
Costa Rica,2/27/20,0
Cote d'Ivoire,2/27/20,0
Croatia,2/27/20,0
Diamond Princess,2/27/20,4
Cuba,2/27/20,0
Cyprus,2/27/20,0
Czechia,2/27/20,0
Denmark,2/27/20,0
Denmark,2/27/20,0
Denmark,2/27/20,0
Djibouti,2/27/20,0
Dominican Republic,2/27/20,0
Ecuador,2/27/20,0
Egypt,2/27/20,0
El Salvador,2/27/20,0
Equatorial Guinea,2/27/20,0
Eritrea,2/27/20,0
Estonia,2/27/20,0
Eswatini,2/27/20,0
Ethiopia,2/27/20,0
Fiji,2/27/20,0
Finland,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,2
Gabon,2/27/20,0
Gambia,2/27/20,0
Georgia,2/27/20,0
Germany,2/27/20,0
Ghana,2/27/20,0
Greece,2/27/20,0
Guatemala,2/27/20,0
Guinea,2/27/20,0
Guyana,2/27/20,0
Haiti,2/27/20,0
Holy See,2/27/20,0
Honduras,2/27/20,0
Hungary,2/27/20,0
Iceland,2/27/20,0
India,2/27/20,0
Indonesia,2/27/20,0
Iran,2/27/20,26
Iraq,2/27/20,0
Ireland,2/27/20,0
Israel,2/27/20,0
Italy,2/27/20,17
Jamaica,2/27/20,0
Japan,2/27/20,4
Jordan,2/27/20,0
Kazakhstan,2/27/20,0
Kenya,2/27/20,0
"Korea, South",2/27/20,13
Kuwait,2/27/20,0
Kyrgyzstan,2/27/20,0
Latvia,2/27/20,0
Lebanon,2/27/20,0
Liberia,2/27/20,0
Liechtenstein,2/27/20,0
Lithuania,2/27/20,0
Luxembourg,2/27/20,0
Madagascar,2/27/20,0
Malaysia,2/27/20,0
Maldives,2/27/20,0
Malta,2/27/20,0
Mauritania,2/27/20,0
Mauritius,2/27/20,0
Mexico,2/27/20,0
Moldova,2/27/20,0
Monaco,2/27/20,0
Mongolia,2/27/20,0
Montenegro,2/27/20,0
Morocco,2/27/20,0
Namibia,2/27/20,0
Nepal,2/27/20,0
Netherlands,2/27/20,0
Netherlands,2/27/20,0
Netherlands,2/27/20,0
Netherlands,2/27/20,0
New Zealand,2/27/20,0
Nicaragua,2/27/20,0
Niger,2/27/20,0
Nigeria,2/27/20,0
North Macedonia,2/27/20,0
Norway,2/27/20,0
Oman,2/27/20,0
Pakistan,2/27/20,0
Panama,2/27/20,0
Papua New Guinea,2/27/20,0
Paraguay,2/27/20,0
Peru,2/27/20,0
Philippines,2/27/20,1
Poland,2/27/20,0
Portugal,2/27/20,0
Qatar,2/27/20,0
Romania,2/27/20,0
Russia,2/27/20,0
Rwanda,2/27/20,0
Saint Lucia,2/27/20,0
Saint Vincent and the Grenadines,2/27/20,0
San Marino,2/27/20,0
Saudi Arabia,2/27/20,0
Senegal,2/27/20,0
Serbia,2/27/20,0
Seychelles,2/27/20,0
Singapore,2/27/20,0
Slovakia,2/27/20,0
Slovenia,2/27/20,0
Somalia,2/27/20,0
South Africa,2/27/20,0
Spain,2/27/20,0
Sri Lanka,2/27/20,0
Sudan,2/27/20,0
Suriname,2/27/20,0
Sweden,2/27/20,0
Switzerland,2/27/20,0
Taiwan*,2/27/20,1
Tanzania,2/27/20,0
Thailand,2/27/20,0
Togo,2/27/20,0
Trinidad and Tobago,2/27/20,0
Tunisia,2/27/20,0
Turkey,2/27/20,0
Uganda,2/27/20,0
Ukraine,2/27/20,0
United Arab Emirates,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
Uruguay,2/27/20,0
US,2/27/20,0
Uzbekistan,2/27/20,0
Venezuela,2/27/20,0
Vietnam,2/27/20,0
Zambia,2/27/20,0
Zimbabwe,2/27/20,0
Canada,2/27/20,0
Dominica,2/27/20,0
Grenada,2/27/20,0
Mozambique,2/27/20,0
Syria,2/27/20,0
Timor-Leste,2/27/20,0
Belize,2/27/20,0
Canada,2/27/20,0
Laos,2/27/20,0
Libya,2/27/20,0
West Bank and Gaza,2/27/20,0
Guinea-Bissau,2/27/20,0
Mali,2/27/20,0
Saint Kitts and Nevis,2/27/20,0
Afghanistan,2/28/20,0
Albania,2/28/20,0
Algeria,2/28/20,0
Andorra,2/28/20,0
Angola,2/28/20,0
Antigua and Barbuda,2/28/20,0
Argentina,2/28/20,0
Armenia,2/28/20,0
Australia,2/28/20,0
Australia,2/28/20,0
Australia,2/28/20,0
Australia,2/28/20,0
Australia,2/28/20,0
Australia,2/28/20,0
Australia,2/28/20,0
Australia,2/28/20,0
Austria,2/28/20,0
Azerbaijan,2/28/20,0
Bahamas,2/28/20,0
Bahrain,2/28/20,0
Bangladesh,2/28/20,0
Barbados,2/28/20,0
Belarus,2/28/20,0
Belgium,2/28/20,0
Benin,2/28/20,0
Bhutan,2/28/20,0
Bolivia,2/28/20,0
Bosnia and Herzegovina,2/28/20,0
Brazil,2/28/20,0
Brunei,2/28/20,0
Bulgaria,2/28/20,0
Burkina Faso,2/28/20,0
Cabo Verde,2/28/20,0
Cambodia,2/28/20,0
Cameroon,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Central African Republic,2/28/20,0
Chad,2/28/20,0
Chile,2/28/20,0
China,2/28/20,6
China,2/28/20,7
China,2/28/20,6
China,2/28/20,1
China,2/28/20,2
China,2/28/20,7
China,2/28/20,2
China,2/28/20,2
China,2/28/20,5
China,2/28/20,6
China,2/28/20,13
China,2/28/20,20
China,2/28/20,2
China,2/28/20,2682
China,2/28/20,4
China,2/28/20,0
China,2/28/20,0
China,2/28/20,1
China,2/28/20,1
China,2/28/20,1
China,2/28/20,0
China,2/28/20,0
China,2/28/20,0
China,2/28/20,1
China,2/28/20,6
China,2/28/20,3
China,2/28/20,0
China,2/28/20,3
China,2/28/20,3
China,2/28/20,0
China,2/28/20,3
China,2/28/20,2
China,2/28/20,1
Colombia,2/28/20,0
Congo (Brazzaville),2/28/20,0
Congo (Kinshasa),2/28/20,0
Costa Rica,2/28/20,0
Cote d'Ivoire,2/28/20,0
Croatia,2/28/20,0
Diamond Princess,2/28/20,6
Cuba,2/28/20,0
Cyprus,2/28/20,0
Czechia,2/28/20,0
Denmark,2/28/20,0
Denmark,2/28/20,0
Denmark,2/28/20,0
Djibouti,2/28/20,0
Dominican Republic,2/28/20,0
Ecuador,2/28/20,0
Egypt,2/28/20,0
El Salvador,2/28/20,0
Equatorial Guinea,2/28/20,0
Eritrea,2/28/20,0
Estonia,2/28/20,0
Eswatini,2/28/20,0
Ethiopia,2/28/20,0
Fiji,2/28/20,0
Finland,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,2
Gabon,2/28/20,0
Gambia,2/28/20,0
Georgia,2/28/20,0
Germany,2/28/20,0
Ghana,2/28/20,0
Greece,2/28/20,0
Guatemala,2/28/20,0
Guinea,2/28/20,0
Guyana,2/28/20,0
Haiti,2/28/20,0
Holy See,2/28/20,0
Honduras,2/28/20,0
Hungary,2/28/20,0
Iceland,2/28/20,0
India,2/28/20,0
Indonesia,2/28/20,0
Iran,2/28/20,34
Iraq,2/28/20,0
Ireland,2/28/20,0
Israel,2/28/20,0
Italy,2/28/20,21
Jamaica,2/28/20,0
Japan,2/28/20,4
Jordan,2/28/20,0
Kazakhstan,2/28/20,0
Kenya,2/28/20,0
"Korea, South",2/28/20,13
Kuwait,2/28/20,0
Kyrgyzstan,2/28/20,0
Latvia,2/28/20,0
Lebanon,2/28/20,0
Liberia,2/28/20,0
Liechtenstein,2/28/20,0
Lithuania,2/28/20,0
Luxembourg,2/28/20,0
Madagascar,2/28/20,0
Malaysia,2/28/20,0
Maldives,2/28/20,0
Malta,2/28/20,0
Mauritania,2/28/20,0
Mauritius,2/28/20,0
Mexico,2/28/20,0
Moldova,2/28/20,0
Monaco,2/28/20,0
Mongolia,2/28/20,0
Montenegro,2/28/20,0
Morocco,2/28/20,0
Namibia,2/28/20,0
Nepal,2/28/20,0
Netherlands,2/28/20,0
Netherlands,2/28/20,0
Netherlands,2/28/20,0
Netherlands,2/28/20,0
New Zealand,2/28/20,0
Nicaragua,2/28/20,0
Niger,2/28/20,0
Nigeria,2/28/20,0
North Macedonia,2/28/20,0
Norway,2/28/20,0
Oman,2/28/20,0
Pakistan,2/28/20,0
Panama,2/28/20,0
Papua New Guinea,2/28/20,0
Paraguay,2/28/20,0
Peru,2/28/20,0
Philippines,2/28/20,1
Poland,2/28/20,0
Portugal,2/28/20,0
Qatar,2/28/20,0
Romania,2/28/20,0
Russia,2/28/20,0
Rwanda,2/28/20,0
Saint Lucia,2/28/20,0
Saint Vincent and the Grenadines,2/28/20,0
San Marino,2/28/20,0
Saudi Arabia,2/28/20,0
Senegal,2/28/20,0
Serbia,2/28/20,0
Seychelles,2/28/20,0
Singapore,2/28/20,0
Slovakia,2/28/20,0
Slovenia,2/28/20,0
Somalia,2/28/20,0
South Africa,2/28/20,0
Spain,2/28/20,0
Sri Lanka,2/28/20,0
Sudan,2/28/20,0
Suriname,2/28/20,0
Sweden,2/28/20,0
Switzerland,2/28/20,0
Taiwan*,2/28/20,1
Tanzania,2/28/20,0
Thailand,2/28/20,0
Togo,2/28/20,0
Trinidad and Tobago,2/28/20,0
Tunisia,2/28/20,0
Turkey,2/28/20,0
Uganda,2/28/20,0
Ukraine,2/28/20,0
United Arab Emirates,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
Uruguay,2/28/20,0
US,2/28/20,0
Uzbekistan,2/28/20,0
Venezuela,2/28/20,0
Vietnam,2/28/20,0
Zambia,2/28/20,0
Zimbabwe,2/28/20,0
Canada,2/28/20,0
Dominica,2/28/20,0
Grenada,2/28/20,0
Mozambique,2/28/20,0
Syria,2/28/20,0
Timor-Leste,2/28/20,0
Belize,2/28/20,0
Canada,2/28/20,0
Laos,2/28/20,0
Libya,2/28/20,0
West Bank and Gaza,2/28/20,0
Guinea-Bissau,2/28/20,0
Mali,2/28/20,0
Saint Kitts and Nevis,2/28/20,0
Afghanistan,2/29/20,0
Albania,2/29/20,0
Algeria,2/29/20,0
Andorra,2/29/20,0
Angola,2/29/20,0
Antigua and Barbuda,2/29/20,0
Argentina,2/29/20,0
Armenia,2/29/20,0
Australia,2/29/20,0
Australia,2/29/20,0
Australia,2/29/20,0
Australia,2/29/20,0
Australia,2/29/20,0
Australia,2/29/20,0
Australia,2/29/20,0
Australia,2/29/20,0
Austria,2/29/20,0
Azerbaijan,2/29/20,0
Bahamas,2/29/20,0
Bahrain,2/29/20,0
Bangladesh,2/29/20,0
Barbados,2/29/20,0
Belarus,2/29/20,0
Belgium,2/29/20,0
Benin,2/29/20,0
Bhutan,2/29/20,0
Bolivia,2/29/20,0
Bosnia and Herzegovina,2/29/20,0
Brazil,2/29/20,0
Brunei,2/29/20,0
Bulgaria,2/29/20,0
Burkina Faso,2/29/20,0
Cabo Verde,2/29/20,0
Cambodia,2/29/20,0
Cameroon,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Central African Republic,2/29/20,0
Chad,2/29/20,0
Chile,2/29/20,0
China,2/29/20,6
China,2/29/20,8
China,2/29/20,6
China,2/29/20,1
China,2/29/20,2
China,2/29/20,7
China,2/29/20,2
China,2/29/20,2
China,2/29/20,5
China,2/29/20,6
China,2/29/20,13
China,2/29/20,21
China,2/29/20,2
China,2/29/20,2727
China,2/29/20,4
China,2/29/20,0
China,2/29/20,0
China,2/29/20,1
China,2/29/20,1
China,2/29/20,1
China,2/29/20,0
China,2/29/20,0
China,2/29/20,0
China,2/29/20,1
China,2/29/20,6
China,2/29/20,3
China,2/29/20,0
China,2/29/20,3
China,2/29/20,3
China,2/29/20,0
China,2/29/20,3
China,2/29/20,2
China,2/29/20,1
Colombia,2/29/20,0
Congo (Brazzaville),2/29/20,0
Congo (Kinshasa),2/29/20,0
Costa Rica,2/29/20,0
Cote d'Ivoire,2/29/20,0
Croatia,2/29/20,0
Diamond Princess,2/29/20,6
Cuba,2/29/20,0
Cyprus,2/29/20,0
Czechia,2/29/20,0
Denmark,2/29/20,0
Denmark,2/29/20,0
Denmark,2/29/20,0
Djibouti,2/29/20,0
Dominican Republic,2/29/20,0
Ecuador,2/29/20,0
Egypt,2/29/20,0
El Salvador,2/29/20,0
Equatorial Guinea,2/29/20,0
Eritrea,2/29/20,0
Estonia,2/29/20,0
Eswatini,2/29/20,0
Ethiopia,2/29/20,0
Fiji,2/29/20,0
Finland,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,2
Gabon,2/29/20,0
Gambia,2/29/20,0
Georgia,2/29/20,0
Germany,2/29/20,0
Ghana,2/29/20,0
Greece,2/29/20,0
Guatemala,2/29/20,0
Guinea,2/29/20,0
Guyana,2/29/20,0
Haiti,2/29/20,0
Holy See,2/29/20,0
Honduras,2/29/20,0
Hungary,2/29/20,0
Iceland,2/29/20,0
India,2/29/20,0
Indonesia,2/29/20,0
Iran,2/29/20,43
Iraq,2/29/20,0
Ireland,2/29/20,0
Israel,2/29/20,0
Italy,2/29/20,29
Jamaica,2/29/20,0
Japan,2/29/20,5
Jordan,2/29/20,0
Kazakhstan,2/29/20,0
Kenya,2/29/20,0
"Korea, South",2/29/20,16
Kuwait,2/29/20,0
Kyrgyzstan,2/29/20,0
Latvia,2/29/20,0
Lebanon,2/29/20,0
Liberia,2/29/20,0
Liechtenstein,2/29/20,0
Lithuania,2/29/20,0
Luxembourg,2/29/20,0
Madagascar,2/29/20,0
Malaysia,2/29/20,0
Maldives,2/29/20,0
Malta,2/29/20,0
Mauritania,2/29/20,0
Mauritius,2/29/20,0
Mexico,2/29/20,0
Moldova,2/29/20,0
Monaco,2/29/20,0
Mongolia,2/29/20,0
Montenegro,2/29/20,0
Morocco,2/29/20,0
Namibia,2/29/20,0
Nepal,2/29/20,0
Netherlands,2/29/20,0
Netherlands,2/29/20,0
Netherlands,2/29/20,0
Netherlands,2/29/20,0
New Zealand,2/29/20,0
Nicaragua,2/29/20,0
Niger,2/29/20,0
Nigeria,2/29/20,0
North Macedonia,2/29/20,0
Norway,2/29/20,0
Oman,2/29/20,0
Pakistan,2/29/20,0
Panama,2/29/20,0
Papua New Guinea,2/29/20,0
Paraguay,2/29/20,0
Peru,2/29/20,0
Philippines,2/29/20,1
Poland,2/29/20,0
Portugal,2/29/20,0
Qatar,2/29/20,0
Romania,2/29/20,0
Russia,2/29/20,0
Rwanda,2/29/20,0
Saint Lucia,2/29/20,0
Saint Vincent and the Grenadines,2/29/20,0
San Marino,2/29/20,0
Saudi Arabia,2/29/20,0
Senegal,2/29/20,0
Serbia,2/29/20,0
Seychelles,2/29/20,0
Singapore,2/29/20,0
Slovakia,2/29/20,0
Slovenia,2/29/20,0
Somalia,2/29/20,0
South Africa,2/29/20,0
Spain,2/29/20,0
Sri Lanka,2/29/20,0
Sudan,2/29/20,0
Suriname,2/29/20,0
Sweden,2/29/20,0
Switzerland,2/29/20,0
Taiwan*,2/29/20,1
Tanzania,2/29/20,0
Thailand,2/29/20,0
Togo,2/29/20,0
Trinidad and Tobago,2/29/20,0
Tunisia,2/29/20,0
Turkey,2/29/20,0
Uganda,2/29/20,0
Ukraine,2/29/20,0
United Arab Emirates,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
Uruguay,2/29/20,0
US,2/29/20,1
Uzbekistan,2/29/20,0
Venezuela,2/29/20,0
Vietnam,2/29/20,0
Zambia,2/29/20,0
Zimbabwe,2/29/20,0
Canada,2/29/20,0
Dominica,2/29/20,0
Grenada,2/29/20,0
Mozambique,2/29/20,0
Syria,2/29/20,0
Timor-Leste,2/29/20,0
Belize,2/29/20,0
Canada,2/29/20,0
Laos,2/29/20,0
Libya,2/29/20,0
West Bank and Gaza,2/29/20,0
Guinea-Bissau,2/29/20,0
Mali,2/29/20,0
Saint Kitts and Nevis,2/29/20,0
Afghanistan,3/1/20,0
Albania,3/1/20,0
Algeria,3/1/20,0
Andorra,3/1/20,0
Angola,3/1/20,0
Antigua and Barbuda,3/1/20,0
Argentina,3/1/20,0
Armenia,3/1/20,0
Australia,3/1/20,0
Australia,3/1/20,0
Australia,3/1/20,0
Australia,3/1/20,0
Australia,3/1/20,0
Australia,3/1/20,0
Australia,3/1/20,0
Australia,3/1/20,1
Austria,3/1/20,0
Azerbaijan,3/1/20,0
Bahamas,3/1/20,0
Bahrain,3/1/20,0
Bangladesh,3/1/20,0
Barbados,3/1/20,0
Belarus,3/1/20,0
Belgium,3/1/20,0
Benin,3/1/20,0
Bhutan,3/1/20,0
Bolivia,3/1/20,0
Bosnia and Herzegovina,3/1/20,0
Brazil,3/1/20,0
Brunei,3/1/20,0
Bulgaria,3/1/20,0
Burkina Faso,3/1/20,0
Cabo Verde,3/1/20,0
Cambodia,3/1/20,0
Cameroon,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Central African Republic,3/1/20,0
Chad,3/1/20,0
Chile,3/1/20,0
China,3/1/20,6
China,3/1/20,8
China,3/1/20,6
China,3/1/20,1
China,3/1/20,2
China,3/1/20,7
China,3/1/20,2
China,3/1/20,2
China,3/1/20,5
China,3/1/20,6
China,3/1/20,13
China,3/1/20,22
China,3/1/20,2
China,3/1/20,2761
China,3/1/20,4
China,3/1/20,0
China,3/1/20,0
China,3/1/20,1
China,3/1/20,1
China,3/1/20,1
China,3/1/20,0
China,3/1/20,0
China,3/1/20,0
China,3/1/20,1
China,3/1/20,6
China,3/1/20,3
China,3/1/20,0
China,3/1/20,3
China,3/1/20,3
China,3/1/20,0
China,3/1/20,3
China,3/1/20,2
China,3/1/20,1
Colombia,3/1/20,0
Congo (Brazzaville),3/1/20,0
Congo (Kinshasa),3/1/20,0
Costa Rica,3/1/20,0
Cote d'Ivoire,3/1/20,0
Croatia,3/1/20,0
Diamond Princess,3/1/20,6
Cuba,3/1/20,0
Cyprus,3/1/20,0
Czechia,3/1/20,0
Denmark,3/1/20,0
Denmark,3/1/20,0
Denmark,3/1/20,0
Djibouti,3/1/20,0
Dominican Republic,3/1/20,0
Ecuador,3/1/20,0
Egypt,3/1/20,0
El Salvador,3/1/20,0
Equatorial Guinea,3/1/20,0
Eritrea,3/1/20,0
Estonia,3/1/20,0
Eswatini,3/1/20,0
Ethiopia,3/1/20,0
Fiji,3/1/20,0
Finland,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,2
Gabon,3/1/20,0
Gambia,3/1/20,0
Georgia,3/1/20,0
Germany,3/1/20,0
Ghana,3/1/20,0
Greece,3/1/20,0
Guatemala,3/1/20,0
Guinea,3/1/20,0
Guyana,3/1/20,0
Haiti,3/1/20,0
Holy See,3/1/20,0
Honduras,3/1/20,0
Hungary,3/1/20,0
Iceland,3/1/20,0
India,3/1/20,0
Indonesia,3/1/20,0
Iran,3/1/20,54
Iraq,3/1/20,0
Ireland,3/1/20,0
Israel,3/1/20,0
Italy,3/1/20,34
Jamaica,3/1/20,0
Japan,3/1/20,6
Jordan,3/1/20,0
Kazakhstan,3/1/20,0
Kenya,3/1/20,0
"Korea, South",3/1/20,17
Kuwait,3/1/20,0
Kyrgyzstan,3/1/20,0
Latvia,3/1/20,0
Lebanon,3/1/20,0
Liberia,3/1/20,0
Liechtenstein,3/1/20,0
